Title,Subtitle,Rating,Link,Image
A Love Guard (HWANG Mi Ri),Ch.003,4.84,https://www.mangahere.cc/manga/a_love_guard_hwang_mi_ri/,https://fmcdn.mangahere.com/store/manga/10987/cover.jpg?token=dfa69861e9e6f0440f0908c57d3d66a6b72426fb&ttl=1692752400&v=1338355381
A Love in 100 Days,Vol.01 Ch.005,4.75,https://www.mangahere.cc/manga/a_love_in_100_days/,https://fmcdn.mangahere.com/store/manga/7925/cover.jpg?token=100fca91aedbce940e88f02c8e62258dc79aea3c&ttl=1692752400&v=1467523021
A Love Smeared In Ashes,Ch.001,4.56,https://www.mangahere.cc/manga/a_love_smeared_in_ashes/,https://fmcdn.mangahere.com/store/manga/23267/cover.jpg?token=d729fcf4cfeb00b2e1d2eab662cd09163b0680a1&ttl=1692752400&v=1469506202
A Love Story in Moist Rainy Days,Ch.001,4.68,https://www.mangahere.cc/manga/a_love_story_in_moist_rainy_days/,https://fmcdn.mangahere.com/store/manga/13262/cover.jpg?token=3af5baccdcebcf0f5246160f7bf4c93668c90e82&ttl=1692752400&v=1371695322
A Love Story of a Person,Ch.055,0.0,https://www.mangahere.cc/manga/a_love_story_of_a_person/,https://fmcdn.mangahere.com/store/manga/40011/cover.jpg?token=c453a139e424731f3ef41947a14e47e0d4c20c4c&ttl=1692752400&v=1677921744
A Love That Feels The Cold,Vol.01 Ch.000,4.81,https://www.mangahere.cc/manga/a_love_that_feels_the_cold/,https://fmcdn.mangahere.com/store/manga/1173/cover.jpg?token=3917c7916f073d72da401092eab77b1cbbeb7906&ttl=1692752400&v=1474247824
A Love You Can't Escape,Ch.009,0.0,https://www.mangahere.cc/manga/a_love_you_can_t_escape/,https://fmcdn.mangahere.com/store/manga/39925/cover.jpg?token=651272fb093275ef3cb6785581bca17b5bda6506&ttl=1692752400&v=1625734200
A Lovely Onee-San at Laundromat,Ch.002,0.0,https://www.mangahere.cc/manga/a_lovely_onee_san_at_laundromat/,https://fmcdn.mangahere.com/store/manga/34951/cover.jpg?token=459f9d7f20c7c360b2854345478e70561e27f8cf&ttl=1692752400&v=1589896557
A Loving Existence,Ch.035,0.0,https://www.mangahere.cc/manga/a_loving_existence/,https://fmcdn.mangahere.com/store/manga/37427/cover.jpg?token=e1ae15267bc7804c9e76e910f3225742066d5473&ttl=1692752400&v=1614663566
A Lucky Coin,Ch.143,0.0,https://www.mangahere.cc/manga/a_lucky_coin/,https://fmcdn.mangahere.com/store/manga/42606/cover.jpg?token=55663544e1db62fe244c6bd30d36a0f5659d85dc&ttl=1692752400&v=1668061996
A Man Like Dad,Ch.005,0.0,https://www.mangahere.cc/manga/a_man_like_dad/,https://fmcdn.mangahere.com/store/manga/40207/cover.jpg?token=3d55b02471d8230ec130e70418bfc72926d9a988&ttl=1692752400&v=1631696951
A Man Like You,Ch.085,4.84,https://www.mangahere.cc/manga/a_man_like_you/,https://fmcdn.mangahere.com/store/manga/25361/cover.jpg?token=3e2a41db94b3b5d1c8e015eb805fc2c12720e9d6&ttl=1692752400&v=1661734323
A Manga About the Kind of PE Teacher Who Dies at the Start of a School Horror Film,Ch.058.5,0.0,https://www.mangahere.cc/manga/a_manga_about_the_kind_of_pe_teacher_who_dies_at_the_start_of_a_school_horror_film/,https://fmcdn.mangahere.com/store/manga/36722/cover.jpg?token=ea543148e0c954d9a26ac61e8304dc413a97a9b2&ttl=1692752400&v=1673719022
A Manga World That Gets One Page Once a Year,Ch.005,0.0,https://www.mangahere.cc/manga/a_manga_world_that_gets_one_page_once_a_year/,https://fmcdn.mangahere.com/store/manga/34465/cover.jpg?token=7d337cd52b54588aeaa04b446de1f79313892466&ttl=1692752400&v=1679406147
A Manual to Raising a Dinosaur Boy,Ch.010,0.0,https://www.mangahere.cc/manga/a_manual_to_raising_a_dinosaur_boy/,https://fmcdn.mangahere.com/store/manga/34404/cover.jpg?token=4322b6c9ead95d02fa4e39788bb86b902710ef9a&ttl=1692752400&v=1602417790
A Martial Odyssey (Novel),Ch.017,0.0,https://www.mangahere.cc/manga/a_martial_odyssey_novel/,https://fmcdn.mangahere.com/store/manga/35705/cover.jpg?token=f637af3a51945f403c03abefeb7215e5f6ef57f4&ttl=1692752400&v=1613532803
A Meal With Hokusai Is All I Need,Vol.01 Ch.003,4.0,https://www.mangahere.cc/manga/a_meal_with_hokusai_is_all_i_need/,https://fmcdn.mangahere.com/store/manga/28191/cover.jpg?token=2aae716df863a5721f25e8f89d11da2e16a0cc4e&ttl=1692752400&v=1601659699
A Meek Little Brother Like Me,Ch.001,4.0,https://www.mangahere.cc/manga/a_meek_little_brother_like_me/,https://fmcdn.mangahere.com/store/manga/27359/cover.jpg?token=eb146c5b61eb7b3b925421fc9819e3a032ef0f06&ttl=1692752400&v=1495435321
A Middle Class Club,Ch.001,0.0,https://www.mangahere.cc/manga/a_middle_class_club/,https://fmcdn.mangahere.com/store/manga/34179/cover.jpg?token=04055976fe3d829a3ed79d2f16017eb63354e7fa&ttl=1692752400&v=1583393718
A Midsummer Night's Dream,Ch.086,3.83,https://www.mangahere.cc/manga/a_midsummer_night_s_dream/,https://fmcdn.mangahere.com/store/manga/7746/cover.jpg?token=45aed4103941f133f8968e835f136aa192105247&ttl=1692752400&v=1676466474
A Million-Pound Love,Vol.01 Ch.004,4.5,https://www.mangahere.cc/manga/a_million_pound_love/,https://fmcdn.mangahere.com/store/manga/5209/cover.jpg?token=ea28ef8534c69c121135b68ecc2d3ba69a08994a&ttl=1692752400&v=1548318937
"A Mismatched, Complicated Love",Ch.151,0.0,https://www.mangahere.cc/manga/a_mismatched_complicated_love/,https://fmcdn.mangahere.com/store/manga/39804/cover.jpg?token=466059c6532b77bf524c28b8c058db5701e781e4&ttl=1692752400&v=1688885613
A Mismatched Love,Ch.001,4.62,https://www.mangahere.cc/manga/a_mismatched_love/,https://fmcdn.mangahere.com/store/manga/18209/cover.jpg?token=83938681ef302b9d7b898cc31712e90384350f41&ttl=1692752400&v=1435819321
A Mother in Her 30s Like Me Is Alright?,Ch.014,0.0,https://www.mangahere.cc/manga/a_mother_in_her_30s_like_me_is_alright/,https://fmcdn.mangahere.com/store/manga/35849/cover.jpg?token=1a4740114660eda2a7f5baa783c858c60f3dd94a&ttl=1692752400&v=1678131453
A Mutually Predacious Relationship,Ch.001,4.6,https://www.mangahere.cc/manga/a_mutually_predacious_relationship/,https://fmcdn.mangahere.com/store/manga/23651/cover.jpg?token=50316fb79935922ac99ba61764af6a522010d7ae&ttl=1692752400&v=1471921321
A New World Awaits,Ch.002,2.33,https://www.mangahere.cc/manga/a_new_world_awaits/,https://fmcdn.mangahere.com/store/manga/18875/cover.jpg?token=3aafb7dd67e29bbc8b300176ddca2d2a16c865b6&ttl=1692752400&v=1439954522
A Night of a Thousand Dreams,Vol.10 Ch.002,4.92,https://www.mangahere.cc/manga/a_night_of_a_thousand_dreams/,https://fmcdn.mangahere.com/store/manga/953/cover.jpg?token=513abbdbd725da858c0712b80f073b6dd83c6dde&ttl=1692752400&v=1371438233
A Night to Remember,Ch.053,0.0,https://www.mangahere.cc/manga/a_night_to_remember/,https://fmcdn.mangahere.com/store/manga/32481/cover.jpg?token=8f26ccfd64435940f604fb4c34302baa6d30cc0e&ttl=1692752400&v=1692151452
+a no Tachiichi,Ch.013,4.81,https://www.mangahere.cc/manga/a_no_tachiichi/,https://fmcdn.mangahere.com/store/manga/19393/cover.jpg?token=ec9443c509728dfdd552fba4f40eb189e6d8a6f9&ttl=1692752400&v=1472456550
A Once-in-a-Lifetime Relationship,Ch.111,0.0,https://www.mangahere.cc/manga/a_once_in_a_lifetime_relationship/,https://fmcdn.mangahere.com/store/manga/39709/cover.jpg?token=e312ceb69802641be5d693d1ec507290ada5cf31&ttl=1692752400&v=1689848620
A One Night Story About a Little Awkward and Dishonest Girl and Boy,Ch.001,0.0,https://www.mangahere.cc/manga/a_one_night_story_about_a_little_awkward_and_dishonest_girl_and_boy/,https://fmcdn.mangahere.com/store/manga/32429/cover.jpg?token=903880c8be6c297ae62aa9bb2053b0af9e831331&ttl=1692752400&v=1560930825
"A One on One, Your Highness",Ch.218,0.0,https://www.mangahere.cc/manga/a_one_on_one_your_highness/,https://fmcdn.mangahere.com/store/manga/35425/cover.jpg?token=40d7f30d2926b9ac14972d55630cfd5877c2a21b&ttl=1692752400&v=1623526684
A or ABC,Vol.01 Ch.002,4.76,https://www.mangahere.cc/manga/a_or_abc/,https://fmcdn.mangahere.com/store/manga/4363/cover.jpg?token=5b49c5aa64d42aa0a52367f95aa998a66db79579&ttl=1692752400&v=1315274205
A Pair of Otakus,Ch.038,0.0,https://www.mangahere.cc/manga/a_pair_of_otakus/,https://fmcdn.mangahere.com/store/manga/30713/cover.jpg?token=5a0f76612d5457685e1fcd387c33845203e9519e&ttl=1692752400&v=1629700094
A Paramour,Ch.157,0.0,https://www.mangahere.cc/manga/a_paramour/,https://fmcdn.mangahere.com/store/manga/35063/cover.jpg?token=6821237ba7ca416f646b8f62943532f57a03e060&ttl=1692752400&v=1667461984
A Passing Shower,Ch.001,4.79,https://www.mangahere.cc/manga/a_passing_shower/,https://fmcdn.mangahere.com/store/manga/14190/cover.jpg?token=d64a4d6f6d55b6ff69612adff18a6a09a2f2a5a9&ttl=1692752400&v=1388385601
A Person Who Draws People,Vol.01 Ch.000,3.74,https://www.mangahere.cc/manga/a_person_who_draws_people/,https://fmcdn.mangahere.com/store/manga/4782/cover.jpg?token=477959b3d998b74d661da3deef127ece8700db67&ttl=1692752400&v=1294733248
A Pervert's Daily Life,Ch.129,0.0,https://www.mangahere.cc/manga/a_pervert_s_daily_life/,https://fmcdn.mangahere.com/store/manga/37124/cover.jpg?token=d61e3ead1f248cd710bc934079508b5f4e657a4b&ttl=1692752400&v=1655802423
A Place in the Sun,Ch.004,0.0,https://www.mangahere.cc/manga/a_place_in_the_sun/,https://fmcdn.mangahere.com/store/manga/35385/cover.jpg?token=a6f5c02c8f18f0e0e186d6a4c1053fb116edf43a&ttl=1692752400&v=1692589578
A Pocket Full of Holes Forgets Everything,Ch.001,4.88,https://www.mangahere.cc/manga/a_pocket_full_of_holes_forgets_everything/,https://fmcdn.mangahere.com/store/manga/14295/cover.jpg?token=a01ec47fc1ce4f35981d086784eb07849d223147&ttl=1692752400&v=1389927448
A Poisonous Lily,Ch.085,0.0,https://www.mangahere.cc/manga/a_poisonous_lily/,https://fmcdn.mangahere.com/store/manga/39309/cover.jpg?token=fb5cee3207abc1ad2621efcc33ba2e648e144663&ttl=1692752400&v=1665012437
A Post-Apocalyptic Journey,Ch.121,0.0,https://www.mangahere.cc/manga/a_post_apocalyptic_journey/,https://fmcdn.mangahere.com/store/manga/31883/cover.jpg?token=6f2ec179852310ebfac2f35f876584750204ea9f&ttl=1692752400&v=1579589480
A-presto,Ch.003,5.0,https://www.mangahere.cc/manga/a_presto/,https://fmcdn.mangahere.com/store/manga/18287/cover.jpg?token=3dd50338e64c6e4c1836db2c2ea80f117cc248c4&ttl=1692752400&v=1502157007
A Pretty's Super Zombie,Ch.116,0.0,https://www.mangahere.cc/manga/a_pretty_s_super_zombie/,https://fmcdn.mangahere.com/store/manga/34230/cover.jpg?token=1ded54ce81d43ac49587ade6d92e92c8940fa29f&ttl=1692752400&v=1600979883
A Prince Needs a Princess,Vol.01 Ch.000,4.36,https://www.mangahere.cc/manga/a_prince_needs_a_princess/,https://fmcdn.mangahere.com/store/manga/1797/cover.jpg?token=3ca2c2f4dd30f78c0aea0a302f42e90ebcf096b8&ttl=1692752400&v=1262757513
A Private Story on Third Street,Ch.019,0.0,https://www.mangahere.cc/manga/a_private_story_on_third_street/,https://fmcdn.mangahere.com/store/manga/34014/cover.jpg?token=a5c19299ff736a7baf1ffb42f2fe7c8452a95338&ttl=1692752400&v=1597808296
A Promise of Romance,Vol.01 Ch.001,4.68,https://www.mangahere.cc/manga/a_promise_of_romance/,https://fmcdn.mangahere.com/store/manga/4268/cover.jpg?token=a47418a3a1675d48fd9daf67b61c5791f6da0fb4&ttl=1692752400&v=1337238968
A Proper Lady Taken as Wife,Ch.080,0.0,https://www.mangahere.cc/manga/a_proper_lady_taken_as_wife/,https://fmcdn.mangahere.com/store/manga/34118/cover.jpg?token=88b98881e83f0589ab097224a125704c134853d3&ttl=1692752400&v=1600411350
A Pure Love,Ch.000,4.29,https://www.mangahere.cc/manga/a_pure_love/,https://fmcdn.mangahere.com/store/manga/14880/cover.jpg?token=01bfb99d00ebc18d0be3a9a7b376d850df71fc4e&ttl=1692752400&v=1402899748
A Queen's Law of Survival,Ch.132,0.0,https://www.mangahere.cc/manga/a_queen_s_law_of_survival/,https://fmcdn.mangahere.com/store/manga/35138/cover.jpg?token=5e7248decd3c206b8aec60ab7be64849c6519470&ttl=1692752400&v=1681113212
A-Rank Boukensha No Slow Life,Ch.033,0.0,https://www.mangahere.cc/manga/a_rank_boukensha_no_slow_life/,https://fmcdn.mangahere.com/store/manga/31958/cover.jpg?token=faf88064aec664d6e2eb581e14b80521cbce2bbc&ttl=1692752400&v=1688695641
"A Rank Party wo Ridatsu Shita Ore wa, Moto Oshiego Tachi to Meikyuu Shinbu wo Mezasu",Ch.074,0.0,https://www.mangahere.cc/manga/a_rank_party_wo_ridatsu_shita_ore_wa_moto_oshiego_tachi_to_meikyuu_shinbu_wo_mezasu/,https://fmcdn.mangahere.com/store/manga/40647/cover.jpg?token=d5d97caed991ffc6ac999d99b47639b467aa5c47&ttl=1692752400&v=1691630835
A Red Knight Does Not Blindly Follow Money,Ch.085,0.0,https://www.mangahere.cc/manga/a_red_knight_does_not_blindly_follow_money/,https://fmcdn.mangahere.com/store/manga/39808/cover.jpg?token=ccbf346333b8919080dda28628f639d294c85e39&ttl=1692752400&v=1677469055
A Red Rose Devoted To You,Ch.018,0.0,https://www.mangahere.cc/manga/a_red_rose_devoted_to_you/,https://fmcdn.mangahere.com/store/manga/32395/cover.jpg?token=694d7e5a69445b2406c1eb728acda6da8b6423c8&ttl=1692752400&v=1642779723
A Relationship of Intended Carelessness,Ch.080,0.0,https://www.mangahere.cc/manga/a_relationship_of_intended_carelessness/,https://fmcdn.mangahere.com/store/manga/38377/cover.jpg?token=1df61cd6922de27c060175f97106f238cb6b3bb8&ttl=1692752400&v=1661492823
A Returner's Magic Should Be Special,Ch.235,4.69,https://www.mangahere.cc/manga/a_returner_s_magic_should_be_special/,https://fmcdn.mangahere.com/store/manga/30883/cover.jpg?token=ec0f03b2ca2c7572c9977b1d15099c8d4b0b5d38&ttl=1692752400&v=1692486228
A Revolutionist in the Afternoon,Vol.01 Ch.005,0.0,https://www.mangahere.cc/manga/a_revolutionist_in_the_afternoon/,https://fmcdn.mangahere.com/store/manga/804/cover.jpg?token=315b26792193762c7d1b101e6d27ca6177b8024d&ttl=1692752400&v=1274839590
A-ri-sa,Vol.01 Ch.044.5,4.95,https://www.mangahere.cc/manga/a_ri_sa/,https://fmcdn.mangahere.com/store/manga/5652/cover.jpg?token=e58fd045eb60c938deda4fe29fe001a27a8b5e22&ttl=1692752400&v=1667324088
A River Crossing Giant,Ch.008,3.5,https://www.mangahere.cc/manga/a_river_crossing_giant/,https://fmcdn.mangahere.com/store/manga/15197/cover.jpg?token=f4935ff38997a0499dd2494eb245303d434e73e9&ttl=1692752400&v=1410233461
A Romcom With a Girly Guy and a Boyish Girl,Ch.002,5.0,https://www.mangahere.cc/manga/a_romcom_with_a_girly_guy_and_a_boyish_girl/,https://fmcdn.mangahere.com/store/manga/29866/cover.jpg?token=635c75349d6dbb4cbab4e6f970ef6cb87932a6ea&ttl=1692752400&v=1532585888
A Rose-Colored Tomorrow,Ch.012,4.11,https://www.mangahere.cc/manga/a_rose_colored_tomorrow/,https://fmcdn.mangahere.com/store/manga/8925/cover.jpg?token=70e6b44295edb58860ba3085d392c110592d9c6c&ttl=1692752400&v=1558682048
A Royal Princess With Black Hair,Ch.072,0.0,https://www.mangahere.cc/manga/a_royal_princess_with_black_hair/,https://fmcdn.mangahere.com/store/manga/39476/cover.jpg?token=67a832e0623bf278de0dfda163e1d4a0f82c340a&ttl=1692752400&v=1658363540
A Ruined Princess and Alternate World Hero Make a Great Country!,Ch.009,0.0,https://www.mangahere.cc/manga/a_ruined_princess_and_alternate_world_hero_make_a_great_country/,https://fmcdn.mangahere.com/store/manga/36227/cover.jpg?token=823edc1f4a8fb3b42874e66b757b09bfcaace92e&ttl=1692752400&v=1688398945
A Sea of Conflicts,Ch.021,1.0,https://www.mangahere.cc/manga/a_sea_of_conflicts/,https://fmcdn.mangahere.com/store/manga/29821/cover.jpg?token=a5cefd284c12431131116c54bc4f9e131b32a6ea&ttl=1692752400&v=1585054787
A SECRET JUST BETWEEN YOU AND ME,Ch.003,4.76,https://www.mangahere.cc/manga/a_secret_just_between_you_and_me/,https://fmcdn.mangahere.com/store/manga/27781/cover.jpg?token=35dac36215df69a8bc253f11b3e23752f96784e0&ttl=1692752400&v=1514288827
A Secret on the Lips,Ch.001,4.74,https://www.mangahere.cc/manga/a_secret_on_the_lips/,https://fmcdn.mangahere.com/store/manga/13482/cover.jpg?token=f4f999effd71ac70f5f17783c00a5b130a0eb6e0&ttl=1692752400&v=1375069399
A Sempai,Ch.001,3.97,https://www.mangahere.cc/manga/a_sempai/,https://fmcdn.mangahere.com/store/manga/11845/cover.jpg?token=4f3eac18b5773f8987f39801ffdb43ec08e637ab&ttl=1692752400&v=1559115953
A Shadow Lurking in the Toe,Ch.001,0.0,https://www.mangahere.cc/manga/a_shadow_lurking_in_the_toe/,https://fmcdn.mangahere.com/store/manga/33569/cover.jpg?token=f9a81f21a589f2a115a1267ee81a23c531a68f7b&ttl=1692752400&v=1573825166
A Short Yandere Manga,Ch.001,0.0,https://www.mangahere.cc/manga/a_short_yandere_manga/,https://fmcdn.mangahere.com/store/manga/32258/cover.jpg?token=6d5cf88c0d8f1c17eab5dee674d924982635aec8&ttl=1692752400&v=1558962688
A Silent Garden,Ch.054,0.0,https://www.mangahere.cc/manga/a_silent_garden/,https://fmcdn.mangahere.com/store/manga/39328/cover.jpg?token=4ee281dd9820a48cef5f4ad607b4c55e7a292c30&ttl=1692752400&v=1662343349
A Silent Greeting,Vol.01 Ch.000,3.54,https://www.mangahere.cc/manga/a_silent_greeting/,https://fmcdn.mangahere.com/store/manga/1651/cover.jpg?token=f5c24005a9ee1b170e3ac1a526864cf76fdd33f7&ttl=1692752400&v=1223111781
A Simple Thinking About Blood Type,Ch.018,4.57,https://www.mangahere.cc/manga/a_simple_thinking_about_blood_type/,https://fmcdn.mangahere.com/store/manga/15110/cover.jpg?token=05de1cb1984da31fdc2f82eff1255a550486e0ae&ttl=1692752400&v=1458186123
A Simple Thinking About Blood Types,Ch.016,0.0,https://www.mangahere.cc/manga/a_simple_thinking_about_blood_types/,https://static.mangahere.cc/v202101061/mangahere/images/nopicture.jpg
A Slave Who Wants To Do Perverted Things With Her Master,Ch.018,4.2,https://www.mangahere.cc/manga/a_slave_who_wants_to_do_perverted_things_with_her_master/,https://fmcdn.mangahere.com/store/manga/31110/cover.jpg?token=77ddecd9f6de3171fd16fa948769601b174019d1&ttl=1692752400&v=1599055387
A Small World,Vol.01 Ch.001.1,4.62,https://www.mangahere.cc/manga/a_small_world/,https://fmcdn.mangahere.com/store/manga/7506/cover.jpg?token=a566c3b1d4fb4a11e3f9d0586412171cb029bae0&ttl=1692752400&v=1279822764
A Socially Awkward Girl Got Kissed By A Kouhai She Never Talked To Once Before,Ch.003,4.0,https://www.mangahere.cc/manga/a_socially_awkward_girl_got_kissed_by_a_kouhai_she_never_talked_to_once_before/,https://fmcdn.mangahere.com/store/manga/31048/cover.jpg?token=2e8dfca72f244c094874a255e629bc24f0013bd0&ttl=1692752400&v=1543830240
A Song of Prosperity,Ch.020.2,0.0,https://www.mangahere.cc/manga/a_song_of_prosperity/,https://fmcdn.mangahere.com/store/manga/32577/cover.jpg?token=f117010bb04f7250f56f2c80d2c085cca11c8b41&ttl=1692752400&v=1577282143
A Sound From Your Heart,Ch.001,5.0,https://www.mangahere.cc/manga/a_sound_from_your_heart/,https://fmcdn.mangahere.com/store/manga/19823/cover.jpg?token=4054230b4d193a0948d12cd8e0d2383035d33d60&ttl=1692752400&v=1552380051
A Special Day,Ch.002,0.0,https://www.mangahere.cc/manga/a_special_day/,https://fmcdn.mangahere.com/store/manga/32873/cover.jpg?token=61126177bfa6d91174203f3dbb5c1327f4b2ffb1&ttl=1692752400&v=1565767792
A Special Person,Vol.01 Ch.000,3.43,https://www.mangahere.cc/manga/a_special_person/,https://fmcdn.mangahere.com/store/manga/3343/cover.jpg?token=549b7f6e5e01c144de97f6978ec74917273d2afa&ttl=1692752400&v=1223111773
A Spirit of the Sun,Ch.064,4.43,https://www.mangahere.cc/manga/a_spirit_of_the_sun/,https://fmcdn.mangahere.com/store/manga/447/cover.jpg?token=39a6a0f8ecf3153ab64ab16b3e16d513d13aa880&ttl=1692752400&v=1684606959
A Spoonful of Your Love,Ch.062,0.0,https://www.mangahere.cc/manga/a_spoonful_of_your_love/,https://fmcdn.mangahere.com/store/manga/38412/cover.jpg?token=f425c3891949f40f5db26ff3fe207c31d34e067b&ttl=1692752400&v=1642487339
A Star Reborn: The Queen's Return,Ch.050,0.0,https://www.mangahere.cc/manga/a_star_reborn_the_queen_s_return/,https://fmcdn.mangahere.com/store/manga/35416/cover.jpg?token=e0f4eb70e6cafe1a0d4ae6c65923bc2ac4d91d42&ttl=1692752400&v=1605276833
A Stepmother's Marchen,Ch.113,0.0,https://www.mangahere.cc/manga/a_stepmother_s_marchen/,https://fmcdn.mangahere.com/store/manga/33161/cover.jpg?token=5d9cd523b11cf87810bf41ca98bfb01904c63dde&ttl=1692752400&v=1689679976
A story about a blonde virgin girl who acquires sexual knowledge,Ch.004,0.0,https://www.mangahere.cc/manga/a_story_about_a_blonde_virgin_girl_who_acquires_sexual_knowledge/,https://fmcdn.mangahere.com/store/manga/34981/cover.jpg?token=9a0677de93c8a4274cde1516362cc1a08fd9c44c&ttl=1692752400&v=1591942925
A Story About A Droid.,Ch.025,0.0,https://www.mangahere.cc/manga/a_story_about_a_droid/,https://fmcdn.mangahere.com/store/manga/33478/cover.jpg?token=28265c0481d53bd9f2a07a625cb2dd0bf3695d6f&ttl=1692752400&v=1636154530
A Story About A Female Teacher who Becomes Aware of Her Childhood Friend who is a Student,Ch.017,0.0,https://www.mangahere.cc/manga/a_story_about_a_female_teacher_who_becomes_aware_of_her_childhood_friend_who_is_a_student/,https://fmcdn.mangahere.com/store/manga/32765/cover.jpg?token=46b0996a6df677881b2d072660e278d60711f33a&ttl=1692752400&v=1609984937
A Story About a Grandpa and Grandma Who Returned Back to Their Youth,Ch.078,0.0,https://www.mangahere.cc/manga/a_story_about_a_grandpa_and_grandma_who_returned_back_to_their_youth/,https://fmcdn.mangahere.com/store/manga/33420/cover.jpg?token=e56d76ef6a8f88fdb8260ea39b9dea417bcffd26&ttl=1692752400&v=1691611979
A Story About a Lone Girl Who's Not Good with Gyarus,Ch.018,0.0,https://www.mangahere.cc/manga/a_story_about_a_lone_girl_who_s_not_good_with_gyarus/,https://fmcdn.mangahere.com/store/manga/35179/cover.jpg?token=1dec680bfa65c76b2d8a56627eb80f543602a56d&ttl=1692752400&v=1599814965
A Story About a Totally Straightforward Girlfriend,Ch.006,0.0,https://www.mangahere.cc/manga/a_story_about_a_totally_straightforward_girlfriend/,https://fmcdn.mangahere.com/store/manga/35767/cover.jpg?token=8ae9cd6f51391d5910d29115fa085be3bbfcdd7c&ttl=1692752400&v=1619833336
A Story About a Very Ordinary Couple,Ch.024,0.0,https://www.mangahere.cc/manga/a_story_about_a_very_ordinary_couple/,https://fmcdn.mangahere.com/store/manga/44301/cover.jpg?token=ef59a8fafb8a61c3a73a5afc97142ece9f0c967f&ttl=1692752400&v=1691142845
A Story About a Yakuza and a Bad Detective,Ch.029.2,0.0,https://www.mangahere.cc/manga/a_story_about_a_yakuza_and_a_bad_detective/,https://fmcdn.mangahere.com/store/manga/38726/cover.jpg?token=80a88250fc7d2b8c30a37d6cf72281472a0c677b&ttl=1692752400&v=1645787836
A Story About Being Attacked by an Armed JK,Ch.027,0.0,https://www.mangahere.cc/manga/a_story_about_being_attacked_by_an_armed_jk/,https://fmcdn.mangahere.com/store/manga/44244/cover.jpg?token=226b330bb2e2ce63a8a246b71c5e7d7047202fc6&ttl=1692752400&v=1689979110
A Story About Being Confessed by a Cool Girl.,Ch.001,0.0,https://www.mangahere.cc/manga/a_story_about_being_confessed_by_a_cool_girl/,https://fmcdn.mangahere.com/store/manga/31800/cover.jpg?token=b836f7b9c6c84c2ed4a490bb3916ebfc424c28d4&ttl=1692752400&v=1552634523
A Story About Kissing,Ch.001,4.0,https://www.mangahere.cc/manga/a_story_about_kissing/,https://fmcdn.mangahere.com/store/manga/30150/cover.jpg?token=004234bc77372617778de30f3eff1ebf0161a553&ttl=1692752400&v=1535097313
A Story About My Girlfriend Changing Her Personalities Everyday,Ch.003,0.0,https://www.mangahere.cc/manga/a_story_about_my_girlfriend_changing_her_personalities_everyday/,https://fmcdn.mangahere.com/store/manga/36778/cover.jpg?token=70ade9bef3c3562fa4b3110694c1e5e361d2ff3b&ttl=1692752400&v=1601979124
A Story About Treating a Female Knight Who Has Never Been Treated as a Woman as a Woman,Ch.131,4.81,https://www.mangahere.cc/manga/a_story_about_treating_a_female_knight_who_has_never_been_treated_as_a_woman_as_a_woman/,https://fmcdn.mangahere.com/store/manga/29384/cover.jpg?token=d8cbb73752e4db8c7567ae0ededd077992e013b9&ttl=1692752400&v=1615758726
A Story About Two JK Getting Along,Ch.005,0.0,https://www.mangahere.cc/manga/a_story_about_two_jk_getting_along/,https://fmcdn.mangahere.com/store/manga/32625/cover.jpg?token=4df7be03923c7529228a676a79df0ddf9b09e4a8&ttl=1692752400&v=1563438721
"A Story About Wanting To Commit Suicide, But It's Scary So I Find A Yandere Girl To Kill Me, But It Doesn't Work",Ch.009,0.0,https://www.mangahere.cc/manga/a_story_about_wanting_to_commit_suicide_but_it_s_scary_so_i_find_a_yandere_girl_to_kill_me_but_it_do/,https://fmcdn.mangahere.com/store/manga/33244/cover.jpg?token=e9bb39ea5c70d08a9747a1cd12936aa825caae69&ttl=1692752400&v=1570106143
A Story Concerning Sweets,Ch.008,0.0,https://www.mangahere.cc/manga/a_story_concerning_sweets/,https://fmcdn.mangahere.com/store/manga/38441/cover.jpg?token=d992be4b07dc097af268cdd47f607731b1f47dc7&ttl=1692752400&v=1631703145
A Story of Two Online Friends Meeting IRL,Ch.005,4.0,https://www.mangahere.cc/manga/a_story_of_two_online_friends_meeting_irl/,https://fmcdn.mangahere.com/store/manga/30608/cover.jpg?token=dbad4eab75d2ff12acb421430b41f8647788d5ac&ttl=1692752400&v=1539154522
A Straight Girl Wanders Into a Lesbian Mixer,Ch.013.5,5.0,https://www.mangahere.cc/manga/a_straight_girl_wanders_into_a_lesbian_mixer/,https://fmcdn.mangahere.com/store/manga/31370/cover.jpg?token=303488bb52149a421f14180f2e04bd668587e862&ttl=1692752400&v=1550198676
A Strange Joke,Ch.009,0.0,https://www.mangahere.cc/manga/a_strange_joke/,https://fmcdn.mangahere.com/store/manga/31179/cover.jpg?token=b4c30330d6b51edbf3a8cc0df2cec3868cf9f174&ttl=1692752400&v=1599550512
A Strange Life,Ch.051,0.0,https://www.mangahere.cc/manga/a_strange_life/,https://fmcdn.mangahere.com/store/manga/37115/cover.jpg?token=f6b9ed93030fd8299a7d07f6b680332d041b1a4a&ttl=1692752400&v=1632982273
A Strange World,Ch.047,0.0,https://www.mangahere.cc/manga/a_strange_world/,https://fmcdn.mangahere.com/store/manga/35608/cover.jpg?token=418dbbbe5b52aab2da5bd6fbd8d95d8c074d9b6c&ttl=1692752400&v=1612287494
